id,password,name,location,balance,purchase_type,purchase_amount,purchase_date
32,pass032,User032,Georgia,2390.67,Healthcare,1632.42,9/8/2025
32,pass032,User032,Georgia,2390.67,Food,1234.71,9/10/2025
32,pass032,User032,Georgia,2390.67,Healthcare,104.15,9/14/2025
32,pass032,User032,Georgia,2390.67,Transport,467.51,9/19/2025
32,pass032,User032,Georgia,2390.67,Entertainment,53.15,9/20/2025
32,pass032,User032,Georgia,2390.67,Transport,735.22,9/24/2025
33,pass033,User033,Georgia,1342.71,Food,1683.09,7/6/2025
33,pass033,User033,Georgia,1342.71,Food,1492.64,7/8/2025
33,pass033,User033,Georgia,1342.71,Transport,450.86,7/11/2025
33,pass033,User033,Georgia,1342.71,Housing,1076.19,7/14/2025
33,pass033,User033,Georgia,1342.71,Healthcare,1645.45,7/17/2025
33,pass033,User033,Georgia,1342.71,Food,584.33,7/23/2025
33,pass033,User033,Georgia,1342.71,Utilities,966.81,7/24/2025
33,pass033,User033,Georgia,1342.71,Housing,1524.83,7/28/2025
33,pass033,User033,Georgia,1342.71,Food,1660.26,8/1/2025
33,pass033,User033,Georgia,1342.71,Transport,1311,8/5/2025
33,pass033,User033,Georgia,1342.71,Utilities,916.22,8/7/2025
33,pass033,User033,Georgia,1342.71,Utilities,921.77,8/10/2025
33,pass033,User033,Georgia,1342.71,Healthcare,1687.89,8/13/2025
33,pass033,User033,Georgia,1342.71,Housing,579.56,8/16/2025
33,pass033,User033,Georgia,1342.71,Utilities,1153.73,8/19/2025
33,pass033,User033,Georgia,1342.71,Entertainment,148.16,8/22/2025
33,pass033,User033,Georgia,1342.71,Utilities,682.23,8/26/2025
33,pass033,User033,Georgia,1342.71,Housing,283.32,8/30/2025
33,pass033,User033,Georgia,1342.71,Housing,898.14,9/3/2025
33,pass033,User033,Georgia,1342.71,Food,647.19,9/6/2025
33,pass033,User033,Georgia,1342.71,Housing,1163.16,9/8/2025
33,pass033,User033,Georgia,1342.71,Healthcare,932.56,9/11/2025
33,pass033,User033,Georgia,1342.71,Food,394.9,9/16/2025
33,pass033,User033,Georgia,1342.71,Housing,1601.53,9/18/2025
33,pass033,User033,Georgia,1342.71,Healthcare,716.35,9/21/2025
33,pass033,User033,Georgia,1342.71,Housing,1453.16,9/25/2025
34,pass034,User034,New York,5902.1,Entertainment,1340.33,7/5/2025
34,pass034,User034,New York,5902.1,Food,1195.95,7/9/2025
34,pass034,User034,New York,5902.1,Entertainment,998.09,7/11/2025
34,pass034,User034,New York,5902.1,Housing,767.93,7/15/2025
34,pass034,User034,New York,5902.1,Housing,1909.74,7/18/2025
34,pass034,User034,New York,5902.1,Food,774.86,7/22/2025
34,pass034,User034,New York,5902.1,Healthcare,672.64,7/25/2025
34,pass034,User034,New York,5902.1,Housing,1972.53,7/27/2025
34,pass034,User034,New York,5902.1,Transport,164.7,7/30/2025
34,pass034,User034,New York,5902.1,Utilities,1443.17,8/4/2025
34,pass034,User034,New York,5902.1,Entertainment,341.37,8/6/2025
34,pass034,User034,New York,5902.1,Entertainment,327.69,8/10/2025
34,pass034,User034,New York,5902.1,Housing,1651.41,8/13/2025
34,pass034,User034,New York,5902.1,Healthcare,102.36,8/17/2025
34,pass034,User034,New York,5902.1,Food,1440.04,8/19/2025
34,pass034,User034,New York,5902.1,Utilities,329.64,8/23/2025
34,pass034,User034,New York,5902.1,Healthcare,1923.96,8/26/2025
34,pass034,User034,New York,5902.1,Utilities,1919.51,8/30/2025
34,pass034,User034,New York,5902.1,Utilities,875.39,9/2/2025
34,pass034,User034,New York,5902.1,Healthcare,57.35,9/4/2025
34,pass034,User034,New York,5902.1,Utilities,1975.11,9/7/2025
34,pass034,User034,New York,5902.1,Transport,67.58,9/11/2025
34,pass034,User034,New York,5902.1,Food,594.86,9/15/2025
34,pass034,User034,New York,5902.1,Entertainment,1721.83,9/19/2025
34,pass034,User034,New York,5902.1,Housing,360.26,9/21/2025
34,pass034,User034,New York,5902.1,Healthcare,38.9,9/23/2025
35,pass035,User035,Florida,4296.99,Entertainment,352.92,7/6/2025
35,pass035,User035,Florida,4296.99,Entertainment,1199.7,7/8/2025
35,pass035,User035,Florida,4296.99,Entertainment,259.61,7/11/2025
35,pass035,User035,Florida,4296.99,Entertainment,999.76,7/14/2025
35,pass035,User035,Florida,4296.99,Transport,1784.59,7/18/2025
35,pass035,User035,Florida,4296.99,Housing,1491.27,7/21/2025
35,pass035,User035,Florida,4296.99,Entertainment,1772.22,7/24/2025
35,pass035,User035,Florida,4296.99,Food,984.13,7/28/2025
35,pass035,User035,Florida,4296.99,Utilities,589.62,7/30/2025
35,pass035,User035,Florida,4296.99,Housing,157.05,8/4/2025
35,pass035,User035,Florida,4296.99,Entertainment,234.59,8/7/2025
35,pass035,User035,Florida,4296.99,Healthcare,872.7,8/11/2025
35,pass035,User035,Florida,4296.99,Entertainment,1332.94,8/13/2025
35,pass035,User035,Florida,4296.99,Transport,1155.79,8/18/2025
35,pass035,User035,Florida,4296.99,Housing,523.42,8/21/2025
35,pass035,User035,Florida,4296.99,Transport,314.74,8/24/2025
35,pass035,User035,Florida,4296.99,Housing,1243.97,8/27/2025
35,pass035,User035,Florida,4296.99,Entertainment,902.93,8/28/2025
35,pass035,User035,Florida,4296.99,Housing,75.61,9/1/2025
35,pass035,User035,Florida,4296.99,Housing,1654.76,9/5/2025
35,pass035,User035,Florida,4296.99,Housing,1433.83,9/9/2025
35,pass035,User035,Florida,4296.99,Utilities,342.01,9/11/2025
35,pass035,User035,Florida,4296.99,Entertainment,1732.28,9/16/2025
35,pass035,User035,Florida,4296.99,Housing,843.43,9/18/2025
35,pass035,User035,Florida,4296.99,Healthcare,219.82,9/22/2025
35,pass035,User035,Florida,4296.99,Housing,621.25,9/24/2025
36,pass036,User036,Georgia,8762.66,Food,358.13,7/7/2025
36,pass036,User036,Georgia,8762.66,Utilities,1193.42,7/10/2025
36,pass036,User036,Georgia,8762.66,Transport,424.77,7/13/2025
36,pass036,User036,Georgia,8762.66,Food,376.57,7/14/2025
36,pass036,User036,Georgia,8762.66,Healthcare,144.84,7/18/2025
36,pass036,User036,Georgia,8762.66,Transport,817.62,7/21/2025
36,pass036,User036,Georgia,8762.66,Healthcare,1727.53,7/26/2025
36,pass036,User036,Georgia,8762.66,Utilities,100.01,7/28/2025
36,pass036,User036,Georgia,8762.66,Healthcare,565.87,8/1/2025
36,pass036,User036,Georgia,8762.66,Utilities,1909.54,8/4/2025
36,pass036,User036,Georgia,8762.66,Food,690.32,8/7/2025
36,pass036,User036,Georgia,8762.66,Housing,137.73,8/9/2025
36,pass036,User036,Georgia,8762.66,Utilities,764.22,8/13/2025
36,pass036,User036,Georgia,8762.66,Transport,1486.19,8/16/2025
36,pass036,User036,Georgia,8762.66,Transport,1987.35,8/21/2025
36,pass036,User036,Georgia,8762.66,Utilities,1811.71,8/23/2025
36,pass036,User036,Georgia,8762.66,Healthcare,1760.25,8/26/2025
36,pass036,User036,Georgia,8762.66,Entertainment,278.92,8/28/2025
36,pass036,User036,Georgia,8762.66,Housing,1610.16,9/2/2025
36,pass036,User036,Georgia,8762.66,Housing,720.05,9/4/2025
36,pass036,User036,Georgia,8762.66,Entertainment,1404.93,9/8/2025
36,pass036,User036,Georgia,8762.66,Housing,474.57,9/11/2025
36,pass036,User036,Georgia,8762.66,Utilities,1280.91,9/14/2025
36,pass036,User036,Georgia,8762.66,Transport,1515.76,9/18/2025
36,pass036,User036,Georgia,8762.66,Transport,528.26,9/21/2025
36,pass036,User036,Georgia,8762.66,Healthcare,1823.14,9/24/2025
37,pass037,User037,Florida,3308.63,Healthcare,782.28,7/7/2025
37,pass037,User037,Florida,3308.63,Housing,868.77,7/8/2025
37,pass037,User037,Florida,3308.63,Healthcare,1131.93,7/13/2025
37,pass037,User037,Florida,3308.63,Transport,1539.74,7/15/2025
37,pass037,User037,Florida,3308.63,Food,92.98,7/18/2025
37,pass037,User037,Florida,3308.63,Food,1147.11,7/21/2025
37,pass037,User037,Florida,3308.63,Transport,1732.94,7/24/2025
37,pass037,User037,Florida,3308.63,Healthcare,1956.75,7/27/2025
37,pass037,User037,Florida,3308.63,Healthcare,1306.53,7/30/2025
37,pass037,User037,Florida,3308.63,Transport,764.56,8/4/2025
37,pass037,User037,Florida,3308.63,Housing,636.78,8/6/2025
37,pass037,User037,Florida,3308.63,Food,531.62,8/9/2025
37,pass037,User037,Florida,3308.63,Transport,1376.03,8/12/2025
37,pass037,User037,Florida,3308.63,Healthcare,1813.5,8/18/2025
37,pass037,User037,Florida,3308.63,Entertainment,1677.34,8/20/2025
37,pass037,User037,Florida,3308.63,Transport,1670,8/22/2025
37,pass037,User037,Florida,3308.63,Entertainment,212.86,8/27/2025
37,pass037,User037,Florida,3308.63,Housing,1764.47,8/28/2025
37,pass037,User037,Florida,3308.63,Healthcare,449.16,9/1/2025
37,pass037,User037,Florida,3308.63,Healthcare,818.3,9/6/2025
37,pass037,User037,Florida,3308.63,Food,1034.09,9/9/2025
37,pass037,User037,Florida,3308.63,Food,734.47,9/10/2025
37,pass037,User037,Florida,3308.63,Utilities,1181.55,9/15/2025
37,pass037,User037,Florida,3308.63,Transport,491.7,9/19/2025
37,pass037,User037,Florida,3308.63,Housing,1118.12,9/21/2025
37,pass037,User037,Florida,3308.63,Food,475.07,9/23/2025
38,pass038,User038,New York,2242,Transport,329.47,7/7/2025
38,pass038,User038,New York,2242,Food,966.38,7/8/2025
38,pass038,User038,New York,2242,Utilities,1706.42,7/11/2025
38,pass038,User038,New York,2242,Housing,677.44,7/16/2025
38,pass038,User038,New York,2242,Healthcare,186.97,7/18/2025
38,pass038,User038,New York,2242,Healthcare,1024.56,7/23/2025
38,pass038,User038,New York,2242,Food,925.04,7/26/2025
38,pass038,User038,New York,2242,Healthcare,973.9,7/29/2025
38,pass038,User038,New York,2242,Entertainment,1913.08,7/30/2025
38,pass038,User038,New York,2242,Healthcare,1865.32,8/5/2025
38,pass038,User038,New York,2242,Utilities,1227.33,8/6/2025
38,pass038,User038,New York,2242,Entertainment,1348.05,8/9/2025
38,pass038,User038,New York,2242,Food,1120.66,8/13/2025
38,pass038,User038,New York,2242,Housing,86.72,8/16/2025
38,pass038,User038,New York,2242,Food,828.62,8/20/2025
38,pass038,User038,New York,2242,Healthcare,632,8/22/2025
38,pass038,User038,New York,2242,Entertainment,202.76,8/25/2025
38,pass038,User038,New York,2242,Transport,656.25,8/30/2025
38,pass038,User038,New York,2242,Transport,1051.64,9/1/2025
38,pass038,User038,New York,2242,Entertainment,200.14,9/6/2025
38,pass038,User038,New York,2242,Entertainment,1487.15,9/7/2025
38,pass038,User038,New York,2242,Utilities,826.98,9/10/2025
38,pass038,User038,New York,2242,Healthcare,721.33,9/15/2025
38,pass038,User038,New York,2242,Housing,1040.36,9/17/2025
38,pass038,User038,New York,2242,Utilities,1780.15,9/20/2025
38,pass038,User038,New York,2242,Healthcare,215.3,9/24/2025
39,pass039,User039,California,5519.7,Entertainment,1632.47,7/5/2025
39,pass039,User039,California,5519.7,Food,316.03,7/10/2025
39,pass039,User039,California,5519.7,Housing,1736.55,7/12/2025
39,pass039,User039,California,5519.7,Transport,280.67,7/15/2025
39,pass039,User039,California,5519.7,Utilities,1546.65,7/18/2025
39,pass039,User039,California,5519.7,Food,202.03,7/21/2025
39,pass039,User039,California,5519.7,Food,1677.75,7/24/2025
39,pass039,User039,California,5519.7,Entertainment,146.47,7/27/2025
39,pass039,User039,California,5519.7,Transport,1427.08,7/31/2025
39,pass039,User039,California,5519.7,Transport,1066.54,8/3/2025
39,pass039,User039,California,5519.7,Food,303.57,8/7/2025
39,pass039,User039,California,5519.7,Healthcare,1563.36,8/11/2025
39,pass039,User039,California,5519.7,Transport,115.42,8/13/2025
39,pass039,User039,California,5519.7,Utilities,1495.08,8/18/2025
39,pass039,User039,California,5519.7,Transport,158.01,8/21/2025
39,pass039,User039,California,5519.7,Food,1134.26,8/23/2025
39,pass039,User039,California,5519.7,Healthcare,1807.1,8/26/2025
39,pass039,User039,California,5519.7,Food,721.48,8/29/2025
39,pass039,User039,California,5519.7,Housing,1209.19,9/1/2025
39,pass039,User039,California,5519.7,Transport,477.24,9/4/2025
39,pass039,User039,California,5519.7,Healthcare,1717.7,9/9/2025
39,pass039,User039,California,5519.7,Food,1610.27,9/11/2025
39,pass039,User039,California,5519.7,Utilities,589.1,9/16/2025
39,pass039,User039,California,5519.7,Healthcare,1284.11,9/17/2025
39,pass039,User039,California,5519.7,Entertainment,1273.6,9/20/2025
39,pass039,User039,California,5519.7,Entertainment,308.78,9/23/2025
40,pass040,User040,Florida,7227.26,Transport,900.23,7/5/2025
40,pass040,User040,Florida,7227.26,Transport,216.71,7/8/2025
40,pass040,User040,Florida,7227.26,Housing,1576.27,7/13/2025
40,pass040,User040,Florida,7227.26,Healthcare,801.27,7/14/2025
40,pass040,User040,Florida,7227.26,Utilities,1503.82,7/19/2025
40,pass040,User040,Florida,7227.26,Housing,317.66,7/23/2025
40,pass040,User040,Florida,7227.26,Food,1862.53,7/24/2025
40,pass040,User040,Florida,7227.26,Healthcare,208.9,7/28/2025
40,pass040,User040,Florida,7227.26,Housing,1011.68,7/30/2025
40,pass040,User040,Florida,7227.26,Healthcare,658.72,8/3/2025
40,pass040,User040,Florida,7227.26,Transport,44.56,8/8/2025
40,pass040,User040,Florida,7227.26,Housing,351.47,8/10/2025
40,pass040,User040,Florida,7227.26,Food,1534.03,8/14/2025
40,pass040,User040,Florida,7227.26,Utilities,1463.52,8/18/2025
40,pass040,User040,Florida,7227.26,Utilities,621.21,8/20/2025
40,pass040,User040,Florida,7227.26,Transport,245.3,8/23/2025
40,pass040,User040,Florida,7227.26,Transport,778.7,8/26/2025
40,pass040,User040,Florida,7227.26,Food,807.36,8/29/2025
40,pass040,User040,Florida,7227.26,Housing,967.86,9/3/2025
40,pass040,User040,Florida,7227.26,Entertainment,525.35,9/5/2025
40,pass040,User040,Florida,7227.26,Housing,408.31,9/7/2025
40,pass040,User040,Florida,7227.26,Utilities,473.7,9/10/2025
40,pass040,User040,Florida,7227.26,Healthcare,709.25,9/14/2025
40,pass040,User040,Florida,7227.26,Entertainment,970.08,9/17/2025
40,pass040,User040,Florida,7227.26,Utilities,1453.59,9/20/2025
40,pass040,User040,Florida,7227.26,Housing,1713.65,9/24/2025
41,pass041,User041,New York,6656.39,Healthcare,668.46,7/7/2025
41,pass041,User041,New York,6656.39,Food,99.77,7/8/2025
41,pass041,User041,New York,6656.39,Transport,1744.98,7/12/2025
41,pass041,User041,New York,6656.39,Transport,1256.95,7/16/2025
41,pass041,User041,New York,6656.39,Food,1611.31,7/18/2025
41,pass041,User041,New York,6656.39,Food,1879.36,7/23/2025
41,pass041,User041,New York,6656.39,Housing,1563.35,7/24/2025
41,pass041,User041,New York,6656.39,Food,150.17,7/28/2025
41,pass041,User041,New York,6656.39,Food,227.57,8/1/2025
41,pass041,User041,New York,6656.39,Utilities,1364.29,8/3/2025
41,pass041,User041,New York,6656.39,Transport,330.36,8/6/2025
41,pass041,User041,New York,6656.39,Transport,1656.19,8/10/2025
41,pass041,User041,New York,6656.39,Housing,795.23,8/14/2025
41,pass041,User041,New York,6656.39,Utilities,688.32,8/17/2025
41,pass041,User041,New York,6656.39,Utilities,416.26,8/21/2025
41,pass041,User041,New York,6656.39,Healthcare,154.75,8/23/2025
41,pass041,User041,New York,6656.39,Entertainment,84.15,8/25/2025
41,pass041,User041,New York,6656.39,Utilities,797.19,8/29/2025
41,pass041,User041,New York,6656.39,Food,699.33,9/3/2025
41,pass041,User041,New York,6656.39,Housing,1479.32,9/5/2025
41,pass041,User041,New York,6656.39,Utilities,360.12,9/7/2025
41,pass041,User041,New York,6656.39,Food,306.3,9/10/2025
41,pass041,User041,New York,6656.39,Food,123.42,9/15/2025
41,pass041,User041,New York,6656.39,Entertainment,310.73,9/17/2025
41,pass041,User041,New York,6656.39,Housing,1614.45,9/22/2025
41,pass041,User041,New York,6656.39,Entertainment,118.81,9/24/2025
42,pass042,User042,New York,4750.54,Transport,1681.22,7/6/2025
42,pass042,User042,New York,4750.54,Utilities,1215.83,7/9/2025
42,pass042,User042,New York,4750.54,Entertainment,1116.42,7/13/2025
42,pass042,User042,New York,4750.54,Transport,1596.1,7/14/2025
42,pass042,User042,New York,4750.54,Transport,1862.67,7/17/2025
42,pass042,User042,New York,4750.54,Healthcare,1110.96,7/21/2025
42,pass042,User042,New York,4750.54,Food,907.61,7/24/2025
42,pass042,User042,New York,4750.54,Utilities,20.18,7/28/2025
42,pass042,User042,New York,4750.54,Transport,422.56,8/1/2025
42,pass042,User042,New York,4750.54,Healthcare,95.49,8/5/2025
42,pass042,User042,New York,4750.54,Entertainment,1684.66,8/7/2025
42,pass042,User042,New York,4750.54,Entertainment,1231.29,8/11/2025
42,pass042,User042,New York,4750.54,Food,1001.45,8/12/2025
42,pass042,User042,New York,4750.54,Utilities,1097.09,8/18/2025
42,pass042,User042,New York,4750.54,Housing,1917.24,8/21/2025
42,pass042,User042,New York,4750.54,Transport,851.31,8/22/2025
42,pass042,User042,New York,4750.54,Entertainment,1323.42,8/25/2025
42,pass042,User042,New York,4750.54,Entertainment,1823.26,8/29/2025
42,pass042,User042,New York,4750.54,Transport,296.48,9/1/2025
42,pass042,User042,New York,4750.54,Utilities,646.72,9/4/2025
42,pass042,User042,New York,4750.54,Healthcare,261.41,9/8/2025
42,pass042,User042,New York,4750.54,Entertainment,1462.43,9/11/2025
42,pass042,User042,New York,4750.54,Transport,99.9,9/16/2025
42,pass042,User042,New York,4750.54,Entertainment,374.9,9/17/2025
42,pass042,User042,New York,4750.54,Healthcare,197.03,9/20/2025
42,pass042,User042,New York,4750.54,Healthcare,1069.56,9/24/2025
43,pass043,User043,California,9833.5,Housing,804.87,7/6/2025
43,pass043,User043,California,9833.5,Housing,1544.4,7/9/2025
43,pass043,User043,California,9833.5,Healthcare,1826.12,7/11/2025
43,pass043,User043,California,9833.5,Utilities,485.03,7/15/2025
43,pass043,User043,California,9833.5,Housing,682.5,7/18/2025
43,pass043,User043,California,9833.5,Transport,1606.85,7/23/2025
43,pass043,User043,California,9833.5,Transport,1945.87,7/24/2025
43,pass043,User043,California,9833.5,Housing,1568.89,7/27/2025
43,pass043,User043,California,9833.5,Entertainment,1815,7/31/2025
43,pass043,User043,California,9833.5,Housing,780.87,8/4/2025
43,pass043,User043,California,9833.5,Transport,883.32,8/7/2025
43,pass043,User043,California,9833.5,Housing,1034.1,8/9/2025
43,pass043,User043,California,9833.5,Entertainment,1232.28,8/13/2025
43,pass043,User043,California,9833.5,Housing,1502.78,8/17/2025
43,pass043,User043,California,9833.5,Housing,1438.5,8/20/2025
43,pass043,User043,California,9833.5,Transport,54.49,8/24/2025
43,pass043,User043,California,9833.5,Food,1592.76,8/26/2025
43,pass043,User043,California,9833.5,Utilities,1782.28,8/28/2025
43,pass043,User043,California,9833.5,Transport,65.64,9/3/2025
43,pass043,User043,California,9833.5,Healthcare,737.39,9/4/2025
43,pass043,User043,California,9833.5,Utilities,695.71,9/8/2025
43,pass043,User043,California,9833.5,Housing,289.72,9/11/2025
43,pass043,User043,California,9833.5,Food,1036.7,9/15/2025
43,pass043,User043,California,9833.5,Utilities,1391.31,9/17/2025
43,pass043,User043,California,9833.5,Transport,90.6,9/21/2025
43,pass043,User043,California,9833.5,Food,469.19,9/25/2025
44,pass044,User044,Georgia,1720.8,Food,501.93,7/6/2025
44,pass044,User044,Georgia,1720.8,Entertainment,1952.81,7/9/2025
44,pass044,User044,Georgia,1720.8,Utilities,368.23,7/13/2025
44,pass044,User044,Georgia,1720.8,Housing,1380.51,7/16/2025
44,pass044,User044,Georgia,1720.8,Housing,1797.56,7/17/2025
44,pass044,User044,Georgia,1720.8,Transport,1060.5,7/22/2025
44,pass044,User044,Georgia,1720.8,Food,1761.51,7/24/2025
44,pass044,User044,Georgia,1720.8,Healthcare,1930.94,7/29/2025
44,pass044,User044,Georgia,1720.8,Utilities,527.93,8/1/2025
44,pass044,User044,Georgia,1720.8,Transport,153.81,8/3/2025
44,pass044,User044,Georgia,1720.8,Transport,1656.25,8/7/2025
44,pass044,User044,Georgia,1720.8,Housing,1088.29,8/9/2025
44,pass044,User044,Georgia,1720.8,Food,1927.39,8/13/2025
44,pass044,User044,Georgia,1720.8,Healthcare,395.05,8/17/2025
44,pass044,User044,Georgia,1720.8,Housing,1347.82,8/19/2025
44,pass044,User044,Georgia,1720.8,Housing,1979.43,8/24/2025
44,pass044,User044,Georgia,1720.8,Housing,1037.29,8/26/2025
44,pass044,User044,Georgia,1720.8,Food,1924.87,8/30/2025
44,pass044,User044,Georgia,1720.8,Food,1940.3,9/3/2025
44,pass044,User044,Georgia,1720.8,Entertainment,646.61,9/4/2025
44,pass044,User044,Georgia,1720.8,Housing,810.15,9/9/2025
44,pass044,User044,Georgia,1720.8,Entertainment,521.64,9/10/2025
44,pass044,User044,Georgia,1720.8,Healthcare,900.81,9/15/2025
44,pass044,User044,Georgia,1720.8,Utilities,1505.01,9/18/2025
44,pass044,User044,Georgia,1720.8,Utilities,1533.36,9/21/2025
44,pass044,User044,Georgia,1720.8,Housing,1126.46,9/24/2025
45,pass045,User045,Florida,3890.33,Healthcare,1437.45,7/7/2025
45,pass045,User045,Florida,3890.33,Utilities,1219.05,7/9/2025
45,pass045,User045,Florida,3890.33,Transport,632.57,7/11/2025
45,pass045,User045,Florida,3890.33,Utilities,353.34,7/16/2025
45,pass045,User045,Florida,3890.33,Food,1864.33,7/19/2025
45,pass045,User045,Florida,3890.33,Transport,769.78,7/23/2025
45,pass045,User045,Florida,3890.33,Transport,178.6,7/24/2025
45,pass045,User045,Florida,3890.33,Housing,1617.28,7/27/2025
45,pass045,User045,Florida,3890.33,Housing,1311.65,8/1/2025
45,pass045,User045,Florida,3890.33,Food,1932.4,8/5/2025
45,pass045,User045,Florida,3890.33,Housing,1279.2,8/8/2025
45,pass045,User045,Florida,3890.33,Housing,789.15,8/11/2025
45,pass045,User045,Florida,3890.33,Transport,1605.32,8/13/2025
45,pass045,User045,Florida,3890.33,Entertainment,1122.64,8/18/2025
45,pass045,User045,Florida,3890.33,Transport,1383.51,8/20/2025
45,pass045,User045,Florida,3890.33,Transport,361.48,8/24/2025
45,pass045,User045,Florida,3890.33,Utilities,988.41,8/26/2025
45,pass045,User045,Florida,3890.33,Housing,924.82,8/30/2025
45,pass045,User045,Florida,3890.33,Utilities,170.37,9/3/2025
45,pass045,User045,Florida,3890.33,Transport,1995.37,9/5/2025
45,pass045,User045,Florida,3890.33,Entertainment,824.71,9/8/2025
45,pass045,User045,Florida,3890.33,Housing,520.31,9/10/2025
45,pass045,User045,Florida,3890.33,Transport,870.86,9/15/2025
45,pass045,User045,Florida,3890.33,Housing,1300.74,9/19/2025
45,pass045,User045,Florida,3890.33,Utilities,704.52,9/20/2025
45,pass045,User045,Florida,3890.33,Housing,402.54,9/24/2025
46,pass046,User046,Georgia,7793.45,Food,1463.42,7/6/2025
46,pass046,User046,Georgia,7793.45,Transport,1175.49,7/9/2025
46,pass046,User046,Georgia,7793.45,Food,662.63,7/12/2025
46,pass046,User046,Georgia,7793.45,Food,666,7/16/2025
46,pass046,User046,Georgia,7793.45,Healthcare,350.86,7/17/2025
46,pass046,User046,Georgia,7793.45,Healthcare,1137.46,7/21/2025
46,pass046,User046,Georgia,7793.45,Healthcare,1009.45,7/24/2025
46,pass046,User046,Georgia,7793.45,Healthcare,1113.85,7/29/2025
46,pass046,User046,Georgia,7793.45,Transport,1533.87,7/31/2025
46,pass046,User046,Georgia,7793.45,Transport,1776.37,8/5/2025
46,pass046,User046,Georgia,7793.45,Food,1480.76,8/6/2025
46,pass046,User046,Georgia,7793.45,Food,1733.25,8/11/2025
46,pass046,User046,Georgia,7793.45,Housing,1332.45,8/12/2025
46,pass046,User046,Georgia,7793.45,Housing,1354.42,8/18/2025
46,pass046,User046,Georgia,7793.45,Transport,490.18,8/19/2025
46,pass046,User046,Georgia,7793.45,Food,713.26,8/22/2025
46,pass046,User046,Georgia,7793.45,Healthcare,1884.06,8/27/2025
46,pass046,User046,Georgia,7793.45,Transport,1953.41,8/28/2025
46,pass046,User046,Georgia,7793.45,Housing,1153.39,9/3/2025
46,pass046,User046,Georgia,7793.45,Entertainment,761.66,9/5/2025
46,pass046,User046,Georgia,7793.45,Utilities,966.26,9/7/2025
46,pass046,User046,Georgia,7793.45,Healthcare,648.95,9/12/2025
46,pass046,User046,Georgia,7793.45,Food,1218.24,9/16/2025
46,pass046,User046,Georgia,7793.45,Healthcare,227.25,9/17/2025
46,pass046,User046,Georgia,7793.45,Utilities,1093.4,9/21/2025
46,pass046,User046,Georgia,7793.45,Food,380.25,9/23/2025
47,pass047,User047,New York,3490.24,Transport,983.23,7/7/2025
47,pass047,User047,New York,3490.24,Utilities,376.83,7/10/2025
47,pass047,User047,New York,3490.24,Transport,577.18,7/12/2025
47,pass047,User047,New York,3490.24,Entertainment,1695.35,7/14/2025
47,pass047,User047,New York,3490.24,Entertainment,1630.38,7/17/2025
47,pass047,User047,New York,3490.24,Utilities,467.61,7/23/2025
47,pass047,User047,New York,3490.24,Transport,699.79,7/25/2025
47,pass047,User047,New York,3490.24,Housing,940.09,7/28/2025
47,pass047,User047,New York,3490.24,Food,170.8,7/30/2025
47,pass047,User047,New York,3490.24,Entertainment,521.68,8/5/2025
47,pass047,User047,New York,3490.24,Entertainment,985.4,8/8/2025
47,pass047,User047,New York,3490.24,Entertainment,230.23,8/10/2025
47,pass047,User047,New York,3490.24,Utilities,618.46,8/12/2025
47,pass047,User047,New York,3490.24,Entertainment,1858.72,8/16/2025
47,pass047,User047,New York,3490.24,Transport,1953.42,8/19/2025
47,pass047,User047,New York,3490.24,Utilities,407.17,8/24/2025
47,pass047,User047,New York,3490.24,Entertainment,597.32,8/26/2025
47,pass047,User047,New York,3490.24,Food,292.15,8/30/2025
47,pass047,User047,New York,3490.24,Utilities,801.63,9/1/2025
47,pass047,User047,New York,3490.24,Healthcare,777.3,9/6/2025
47,pass047,User047,New York,3490.24,Utilities,1688.83,9/7/2025
47,pass047,User047,New York,3490.24,Utilities,1867.62,9/12/2025
47,pass047,User047,New York,3490.24,Housing,1310.65,9/14/2025
47,pass047,User047,New York,3490.24,Entertainment,391.71,9/17/2025
47,pass047,User047,New York,3490.24,Entertainment,521,9/21/2025
47,pass047,User047,New York,3490.24,Entertainment,1431.99,9/23/2025
48,pass048,User048,California,2707.69,Transport,1158.23,7/5/2025
48,pass048,User048,California,2707.69,Healthcare,287.68,7/9/2025
48,pass048,User048,California,2707.69,Housing,990.88,7/12/2025
48,pass048,User048,California,2707.69,Entertainment,638.67,7/16/2025
48,pass048,User048,California,2707.69,Utilities,283.4,7/18/2025
48,pass048,User048,California,2707.69,Transport,912.74,7/22/2025
48,pass048,User048,California,2707.69,Housing,734.29,7/24/2025
48,pass048,User048,California,2707.69,Healthcare,1121.01,7/28/2025
48,pass048,User048,California,2707.69,Healthcare,1375.54,7/30/2025
48,pass048,User048,California,2707.69,Healthcare,1137.85,8/4/2025
48,pass048,User048,California,2707.69,Utilities,1084.81,8/8/2025
48,pass048,User048,California,2707.69,Entertainment,1702.96,8/9/2025
48,pass048,User048,California,2707.69,Housing,826.06,8/13/2025
48,pass048,User048,California,2707.69,Food,413.9,8/18/2025
48,pass048,User048,California,2707.69,Entertainment,1892.6,8/20/2025
48,pass048,User048,California,2707.69,Healthcare,815.77,8/23/2025
48,pass048,User048,California,2707.69,Transport,380.7,8/26/2025
48,pass048,User048,California,2707.69,Food,1605.35,8/28/2025
48,pass048,User048,California,2707.69,Entertainment,1261.2,9/3/2025
48,pass048,User048,California,2707.69,Utilities,1992.09,9/6/2025
