id,password,name,location,balance,income_yearly,purchase_type,purchase_amount,purchase_date,income_weekly
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Utilities,60.18,2025-05-12,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Housing,752.5,2025-05-12,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Transport,51.38,2025-05-12,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Entertainment,95.1,2025-05-12,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Healthcare,151.46,2025-05-12,1279.2307692307693
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Food,11.75,2025-05-12,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Utilities,149.3,2025-05-12,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Housing,274.16,2025-05-12,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Transport,10.06,2025-05-12,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Entertainment,40.1,2025-05-12,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Healthcare,77.84,2025-05-12,1217.8653846153845
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Food,31.24,2025-05-12,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Utilities,85.96,2025-05-12,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Housing,822.62,2025-05-12,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Transport,65.96,2025-05-12,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Entertainment,45.68,2025-05-12,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Healthcare,252.58,2025-05-12,1340.6538461538462
8,pass8#Ca,Liam Johnson,California,878.12,61813,Food,6.87,2025-05-12,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Utilities,177.33,2025-05-12,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Housing,770.01,2025-05-12,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Transport,6.98,2025-05-12,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Entertainment,21.39,2025-05-12,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Healthcare,113.82,2025-05-12,1188.7115384615386
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Food,45.38,2025-05-12,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Utilities,144.3,2025-05-12,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Housing,944.54,2025-05-12,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Transport,49.4,2025-05-12,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Entertainment,46.88,2025-05-12,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Healthcare,50.66,2025-05-12,1664.6923076923076
10,pass10#Ca,Noah Davis,California,432.42,81133,Food,95.3,2025-05-12,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Utilities,98.97,2025-05-12,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Housing,702.61,2025-05-12,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Transport,17.36,2025-05-12,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Entertainment,23.41,2025-05-12,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Healthcare,62.59,2025-05-12,1560.25
11,pass11#Ca,Ava Patel,California,1905.38,94799,Food,78.84,2025-05-12,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Utilities,166.85,2025-05-12,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Housing,531.17,2025-05-12,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Transport,39.19,2025-05-12,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Entertainment,68.02,2025-05-12,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Healthcare,190.76,2025-05-12,1823.0576923076924
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Food,70.67,2025-05-12,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Utilities,82.22,2025-05-12,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Housing,385.94,2025-05-12,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Transport,52.78,2025-05-12,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Entertainment,121.22,2025-05-12,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Healthcare,38.8,2025-05-12,1902.0961538461538
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Food,47.27,2025-05-12,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Utilities,180.09,2025-05-12,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Housing,229.43,2025-05-12,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Transport,38.43,2025-05-12,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Entertainment,13.31,2025-05-12,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Healthcare,185.7,2025-05-12,1811.1153846153845
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Food,52.76,2025-05-12,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Utilities,152.69,2025-05-12,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Housing,288.63,2025-05-12,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Transport,23.5,2025-05-12,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Entertainment,71.32,2025-05-12,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Healthcare,48.08,2025-05-12,1679.673076923077
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Food,24.71,2025-05-12,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Utilities,154.88,2025-05-12,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Housing,240.03,2025-05-12,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Transport,35.03,2025-05-12,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Entertainment,107.8,2025-05-12,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Healthcare,155.64,2025-05-12,1708.7115384615386
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Food,53.49,2025-05-12,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Utilities,128.47,2025-05-12,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Housing,212.63,2025-05-12,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Transport,32.0,2025-05-12,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Entertainment,107.57,2025-05-12,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Healthcare,241.73,2025-05-12,1462.5192307692307
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Food,42.52,2025-05-12,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Utilities,203.64,2025-05-12,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Housing,780.29,2025-05-12,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Transport,39.33,2025-05-12,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Entertainment,11.23,2025-05-12,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Healthcare,120.9,2025-05-12,1440.0384615384614
18,pass18#Ne,Henry Young,New York,4796.27,105296,Food,11.46,2025-05-12,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Utilities,240.77,2025-05-12,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Housing,936.03,2025-05-12,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Transport,7.12,2025-05-12,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Entertainment,123.62,2025-05-12,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Healthcare,21.12,2025-05-12,2024.923076923077
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Food,36.57,2025-05-12,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Utilities,162.02,2025-05-12,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Housing,666.42,2025-05-12,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Transport,54.05,2025-05-12,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Entertainment,72.93,2025-05-12,1098.25
19,pass19#Te,Amelia Flores,Texas,6513.56,57109,Healthcare,121.35,2025-05-12,1098.25
20,pass20#Te,William Turner,Texas,250.69,60508,Food,82.24,2025-05-12,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Utilities,94.46,2025-05-12,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Housing,738.04,2025-05-12,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Transport,50.27,2025-05-12,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Entertainment,44.34,2025-05-12,1163.6153846153845
20,pass20#Te,William Turner,Texas,250.69,60508,Healthcare,191.35,2025-05-12,1163.6153846153845
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Food,56.35,2025-05-12,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Utilities,121.87,2025-05-12,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Housing,588.94,2025-05-12,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Transport,20.7,2025-05-12,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Entertainment,23.48,2025-05-12,1262.0384615384614
21,pass21#Te,Harper Kelly,Texas,6485.39,65626,Healthcare,152.54,2025-05-12,1262.0384615384614
22,pass22#Te,James Cooper,Texas,5645.49,71131,Food,45.96,2025-05-12,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Utilities,154.83,2025-05-12,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Housing,291.66,2025-05-12,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Transport,2.48,2025-05-12,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Entertainment,7.01,2025-05-12,1367.9038461538462
22,pass22#Te,James Cooper,Texas,5645.49,71131,Healthcare,88.8,2025-05-12,1367.9038461538462
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Food,57.27,2025-05-12,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Utilities,122.77,2025-05-12,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Housing,505.03,2025-05-12,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Transport,45.86,2025-05-12,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Entertainment,30.79,2025-05-12,1313.2307692307693
23,pass23#Te,Evelyn Ward,Texas,2853.95,68288,Healthcare,101.56,2025-05-12,1313.2307692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Food,26.16,2025-05-12,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Utilities,191.46,2025-05-12,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Housing,638.27,2025-05-12,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Transport,8.27,2025-05-12,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Entertainment,90.24,2025-05-12,1158.4807692307693
24,pass24#Te,Benjamin Cook,Texas,1412.74,60241,Healthcare,121.05,2025-05-12,1158.4807692307693
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Food,68.01,2025-05-12,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Utilities,191.98,2025-05-12,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Housing,156.88,2025-05-12,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Transport,13.92,2025-05-12,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Entertainment,16.11,2025-05-12,1297.4615384615386
25,pass25#Fl,Daniel Green,Florida,7666.26,67468,Healthcare,19.15,2025-05-12,1297.4615384615386
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Food,54.14,2025-05-12,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Utilities,158.72,2025-05-12,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Housing,180.91,2025-05-12,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Transport,43.73,2025-05-12,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Entertainment,49.72,2025-05-12,1137.5192307692307
26,pass26#Fl,Grace Adams,Florida,2825.44,59151,Healthcare,75.62,2025-05-12,1137.5192307692307
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Food,22.76,2025-05-12,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Utilities,188.29,2025-05-12,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Housing,186.56,2025-05-12,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Transport,30.53,2025-05-12,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Entertainment,37.12,2025-05-12,1167.4038461538462
27,pass27#Fl,Samuel Bell,Florida,923.42,60705,Healthcare,239.18,2025-05-12,1167.4038461538462
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Food,65.16,2025-05-12,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Utilities,87.87,2025-05-12,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Housing,580.49,2025-05-12,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Transport,39.94,2025-05-12,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Entertainment,40.62,2025-05-12,1235.7884615384614
28,pass28#Fl,Zoe Ramirez,Florida,954.39,64261,Healthcare,94.59,2025-05-12,1235.7884615384614
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Food,16.66,2025-05-12,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Utilities,150.78,2025-05-12,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Housing,306.31,2025-05-12,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Transport,19.19,2025-05-12,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Entertainment,11.65,2025-05-12,1511.1538461538462
29,pass29#Fl,Natalie Hughes,Florida,6810.46,78580,Healthcare,276.52,2025-05-12,1511.1538461538462
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Food,77.38,2025-05-12,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Utilities,197.1,2025-05-12,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Housing,600.91,2025-05-12,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Transport,26.25,2025-05-12,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Entertainment,60.14,2025-05-12,1377.5961538461538
30,pass30#Fl,Owen Perry,Florida,4909.06,71635,Healthcare,283.21,2025-05-12,1377.5961538461538
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Food,80.78,2025-05-19,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Utilities,149.68,2025-05-19,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Housing,702.39,2025-05-19,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Transport,19.79,2025-05-19,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Entertainment,50.23,2025-05-19,1495.1153846153845
1,pass1#Ge,Alex Morgan,Georgia,5187.53,77746,Healthcare,50.61,2025-05-19,1495.1153846153845
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Food,35.15,2025-05-19,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Utilities,164.67,2025-05-19,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Housing,479.88,2025-05-19,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Transport,48.77,2025-05-19,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Entertainment,37.61,2025-05-19,929.0961538461538
2,pass2#Ge,Jordan Harris,Georgia,395.08,48313,Healthcare,204.44,2025-05-19,929.0961538461538
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Food,69.82,2025-05-19,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Utilities,193.61,2025-05-19,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Housing,543.2,2025-05-19,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Transport,55.24,2025-05-19,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Entertainment,65.63,2025-05-19,1134.2115384615386
3,pass3#Ge,Taylor Reed,Georgia,2345.23,58979,Healthcare,46.44,2025-05-19,1134.2115384615386
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Food,24.36,2025-05-19,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Utilities,65.2,2025-05-19,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Housing,603.28,2025-05-19,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Transport,52.75,2025-05-19,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Entertainment,97.3,2025-05-19,962.3846153846154
4,pass4#Ge,Morgan Lee,Georgia,1941.04,50044,Healthcare,34.97,2025-05-19,962.3846153846154
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Food,63.26,2025-05-19,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Utilities,62.88,2025-05-19,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Housing,333.78,2025-05-19,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Transport,39.17,2025-05-19,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Entertainment,70.62,2025-05-19,1279.2307692307693
5,pass5#Ge,Casey Brooks,Georgia,5944.48,66520,Healthcare,250.18,2025-05-19,1279.2307692307693
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Food,19.94,2025-05-19,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Utilities,165.99,2025-05-19,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Housing,658.57,2025-05-19,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Transport,32.9,2025-05-19,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Entertainment,57.12,2025-05-19,1217.8653846153845
6,pass6#Ge,Riley Price,Georgia,5478.26,63329,Healthcare,249.04,2025-05-19,1217.8653846153845
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Food,38.3,2025-05-19,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Utilities,243.61,2025-05-19,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Housing,185.73,2025-05-19,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Transport,64.84,2025-05-19,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Entertainment,132.98,2025-05-19,1340.6538461538462
7,pass7#Ca,Sofia Martinez,California,7159.0,69714,Healthcare,50.62,2025-05-19,1340.6538461538462
8,pass8#Ca,Liam Johnson,California,878.12,61813,Food,52.81,2025-05-19,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Utilities,87.51,2025-05-19,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Housing,693.8,2025-05-19,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Transport,16.4,2025-05-19,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Entertainment,126.78,2025-05-19,1188.7115384615386
8,pass8#Ca,Liam Johnson,California,878.12,61813,Healthcare,195.62,2025-05-19,1188.7115384615386
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Food,81.56,2025-05-19,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Utilities,117.67,2025-05-19,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Housing,632.77,2025-05-19,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Transport,26.63,2025-05-19,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Entertainment,40.34,2025-05-19,1664.6923076923076
9,pass9#Ca,Olivia Chen,California,3490.99,86564,Healthcare,182.52,2025-05-19,1664.6923076923076
10,pass10#Ca,Noah Davis,California,432.42,81133,Food,54.36,2025-05-19,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Utilities,56.05,2025-05-19,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Housing,1018.89,2025-05-19,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Transport,33.92,2025-05-19,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Entertainment,116.8,2025-05-19,1560.25
10,pass10#Ca,Noah Davis,California,432.42,81133,Healthcare,316.43,2025-05-19,1560.25
11,pass11#Ca,Ava Patel,California,1905.38,94799,Food,41.99,2025-05-19,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Utilities,124.94,2025-05-19,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Housing,657.68,2025-05-19,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Transport,17.51,2025-05-19,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Entertainment,25.05,2025-05-19,1823.0576923076924
11,pass11#Ca,Ava Patel,California,1905.38,94799,Healthcare,98.47,2025-05-19,1823.0576923076924
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Food,97.12,2025-05-19,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Utilities,161.04,2025-05-19,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Housing,532.66,2025-05-19,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Transport,12.95,2025-05-19,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Entertainment,49.37,2025-05-19,1902.0961538461538
12,pass12#Ca,Mason Rivera,California,4141.77,98909,Healthcare,138.18,2025-05-19,1902.0961538461538
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Food,83.42,2025-05-19,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Utilities,137.35,2025-05-19,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Housing,705.05,2025-05-19,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Transport,46.07,2025-05-19,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Entertainment,38.05,2025-05-19,1811.1153846153845
13,pass13#Ne,Ethan Clark,New York,406.98,94178,Healthcare,273.09,2025-05-19,1811.1153846153845
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Food,95.87,2025-05-19,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Utilities,167.11,2025-05-19,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Housing,569.74,2025-05-19,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Transport,13.39,2025-05-19,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Entertainment,106.06,2025-05-19,1679.673076923077
14,pass14#Ne,Isabella Scott,New York,1750.93,87343,Healthcare,65.0,2025-05-19,1679.673076923077
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Food,72.85,2025-05-19,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Utilities,135.06,2025-05-19,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Housing,921.44,2025-05-19,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Transport,37.04,2025-05-19,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Entertainment,86.69,2025-05-19,1708.7115384615386
15,pass15#Ne,Mia Thompson,New York,5269.1,88853,Healthcare,29.74,2025-05-19,1708.7115384615386
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Food,8.66,2025-05-19,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Utilities,209.96,2025-05-19,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Housing,944.78,2025-05-19,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Transport,45.01,2025-05-19,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Entertainment,102.19,2025-05-19,1462.5192307692307
16,pass16#Ne,Lucas Walker,New York,4450.54,76051,Healthcare,142.55,2025-05-19,1462.5192307692307
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Food,84.28,2025-05-19,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Utilities,81.37,2025-05-19,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Housing,748.41,2025-05-19,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Transport,3.33,2025-05-19,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Entertainment,69.48,2025-05-19,1440.0384615384614
17,pass17#Ne,Charlotte King,New York,1919.44,74882,Healthcare,130.05,2025-05-19,1440.0384615384614
18,pass18#Ne,Henry Young,New York,4796.27,105296,Food,63.27,2025-05-19,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Utilities,172.35,2025-05-19,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Housing,673.63,2025-05-19,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Transport,33.31,2025-05-19,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Entertainment,67.21,2025-05-19,2024.923076923077
18,pass18#Ne,Henry Young,New York,4796.27,105296,Healthcare,13.11,2025-05-19,2024.923076923077
